Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
HNRNPR,2002.2,2818.310344827586,-0.4932443937758651,0.35568354566895355,0.6910390010744063,0.1604974410868446,Not Significant
ZNF436,87.4,204.48275862068965,-1.2262740196925577,0.19233585430486044,0.6910390010744063,0.1604974410868446,Not Significant
TCEA3,5.6,26.310344827586206,-2.2321314245367168,0.31822991340658713,0.6910390010744063,0.1604974410868446,Not Significant
ASAP3,72.6,107.0,-0.5595693432927588,0.3547177800647997,0.6910390010744063,0.1604974410868446,Not Significant
E2F2,30.0,111.03448275862068,-1.8879733822658886,0.16988321143112023,0.6910390010744063,0.1604974410868446,Not Significant
ID3,1390.8,1561.4827586206898,-0.16700166750387227,0.8002101112917243,0.8748107841208945,0.05808587189031159,Not Significant
RPL11,5719.8,10214.586206896553,-0.8365941542963937,0.1544410063258117,0.6910390010744063,0.1604974410868446,Not Significant
PITHD1,154.8,322.2068965517241,-1.0575819024953972,0.08052577824309116,0.6910390010744063,0.1604974410868446,Not Significant
LYPLA2,520.0,840.5862068965517,-0.6928841603772414,0.23481349506482643,0.6910390010744063,0.1604974410868446,Not Significant
GALE,558.4,737.6206896551724,-0.40158018119947575,0.43264720613912633,0.6977552145097023,0.1562969092294031,Not Significant
HMGCL,185.4,335.0689655172414,-0.8538168246506022,0.15162894501095783,0.6910390010744063,0.1604974410868446,Not Significant
FUCA1,135.0,335.8965517241379,-1.3150575778288411,0.1107855836888109,0.6910390010744063,0.1604974410868446,Not Significant
PNRC2,97.4,199.9655172413793,-1.03775756060984,0.30294252254070797,0.6910390010744063,0.1604974410868446,Not Significant
SRSF10,287.4,513.3448275862069,-0.8368681868936669,0.12722287372521007,0.6910390010744063,0.1604974410868446,Not Significant
MYOM3,139.4,175.10344827586206,-0.3289769335388727,0.6787041888337191,0.8004337915915631,0.09667458521327328,Not Significant
IL22RA1,96.0,53.86206896551724,0.833764757706749,0.052751804973017354,0.6910390010744063,0.1604974410868446,Not Significant
IFNLR1,57.6,72.79310344827586,-0.3377329616646338,0.5825857688677822,0.7410833677509289,0.130132933562338,Not Significant
GRHL3,2.4,178.06896551724137,-6.213257884345825,0.21042161466534878,0.6910390010744063,0.1604974410868446,Not Significant
STPG1,128.8,171.06896551724137,-0.4094454635378513,0.4628193280532513,0.7033780058749736,0.15281121588326824,Not Significant
NIPAL3,181.4,557.5862068965517,-1.6200204175922919,0.20226094500188377,0.6910390010744063,0.1604974410868446,Not Significant
RCAN3,106.0,172.17241379310346,-0.6997897416393214,0.17252263244912877,0.6910390010744063,0.1604974410868446,Not Significant
NCMAP,4.8,172.0344827586207,-5.16351955304706,0.5249694293580857,0.7173023091780741,0.14429777105821803,Not Significant
SRRM1,524.6,928.1724137931035,-0.8231750122114929,0.25842357560607054,0.6910390010744063,0.1604974410868446,Not Significant
CLIC4,1043.8,883.1724137931035,0.24107829223528437,0.6072428883979004,0.7563169688934751,0.12129615556828699,Not Significant
RUNX3,83.4,81.44827586206897,0.0341632242877163,0.9610686339312517,0.97680201707304,0.010193452254424532,Not Significant
SYF2,413.0,599.8275862068965,-0.5384060919602351,0.36576213583862804,0.6910390010744063,0.1604974410868446,Not Significant
TMEM50A,1091.6,1187.3793103448277,-0.12133658027407465,0.7813883086473765,0.8618220478684568,0.06458239961278664,Not Significant
RHCE,1.0,2.4827586206896552,-1.3119440063147403,0.20744603474536955,0.6910390010744063,0.1604974410868446,Not Significant
LDLRAP1,152.6,313.1034482758621,-1.0368844351035373,0.10937571148221961,0.6910390010744063,0.1604974410868446,Not Significant
MAN1C1,5.6,15.10344827586207,-1.4313792373033598,0.1350045530649096,0.6910390010744063,0.1604974410868446,Not Significant
MTFR1L,198.0,314.2413793103448,-0.6663727369445335,0.17513780026844383,0.6910390010744063,0.1604974410868446,Not Significant
LOC646471,5.0,10.827586206896552,-1.1147116588766925,0.32074267042386945,0.6910390010744063,0.1604974410868446,Not Significant
AUNIP,30.8,76.44827586206897,-1.3115536139321962,0.1089557056996141,0.6910390010744063,0.1604974410868446,Not Significant
PAQR7,34.8,436.58620689655174,-3.64910734068059,0.25348303768369546,0.6910390010744063,0.1604974410868446,Not Significant
STMN1,541.6,1667.0,-1.6219544602987823,0.17388703013414547,0.6910390010744063,0.1604974410868446,Not Significant
PAFAH2,159.0,295.58620689655174,-0.8945521842646201,0.16284331247261716,0.6910390010744063,0.1604974410868446,Not Significant
PDIK1L,34.4,52.275862068965516,-0.603736383228784,0.3209481712736063,0.6910390010744063,0.1604974410868446,Not Significant
ZNF593,179.2,260.0344827586207,-0.5371323120359204,0.411502176131073,0.6923908702892223,0.15964866726855695,Not Significant
CNKSR1,4.6,105.20689655172414,-4.515451608281434,0.16819112689779772,0.6910390010744063,0.1604974410868446,Not Significant
CEP85,201.6,320.1034482758621,-0.6670425793880281,0.2839553010558195,0.6910390010744063,0.1604974410868446,Not Significant
SH3BGRL3,1167.0,2775.1724137931033,-1.2497728438579692,0.3309786518097686,0.6910390010744063,0.1604974410868446,Not Significant
UBXN11,94.4,195.24137931034483,-1.048400084303696,0.2096222580104839,0.6910390010744063,0.1604974410868446,Not Significant
CD52,1.0,1.2413793103448276,-0.3119440063147402,0.5028043208437697,0.7126688477493177,0.147112224711201,Not Significant
DHDDS,226.0,335.44827586206895,-0.5697675559008255,0.26290594420911034,0.6910390010744063,0.1604974410868446,Not Significant
HMGN2,541.8,1063.3793103448277,-0.972824003336638,0.23056726785784537,0.6910390010744063,0.1604974410868446,Not Significant
RPS6KA1,222.2,596.9310344827586,-1.4257054448182402,0.027248920240817133,0.6910390010744063,0.1604974410868446,Not Significant
ARID1A,561.4,1013.8275862068965,-0.8527113562837229,0.19868039765544446,0.6910390010744063,0.1604974410868446,Not Significant
PIGV,96.6,177.93103448275863,-0.8812230712346337,0.14232453129464384,0.6910390010744063,0.1604974410868446,Not Significant
ZDHHC18,493.6,411.7931034482759,0.2614227260137335,0.5406668068719934,0.7214543860081783,0.14179112199415111,Not Significant
SFN,1164.6,4784.0,-2.0383828656506475,0.205454145903833,0.6910390010744063,0.1604974410868446,Not Significant
GPN2,117.0,204.6551724137931,-0.8066865998182925,0.1491527384669152,0.6910390010744063,0.1604974410868446,Not Significant
GPATCH3,89.0,140.82758620689654,-0.6620527247838315,0.14717209673273537,0.6910390010744063,0.1604974410868446,Not Significant
NUDC,1757.6,1937.3103448275863,-0.14044830817411322,0.7523593179237498,0.8441656037851223,0.07357234750339207,Not Significant
TRNP1,906.4,1773.4827586206898,-0.9683655385307425,0.24693656994724394,0.6910390010744063,0.1604974410868446,Not Significant
SLC9A1,293.0,466.58620689655174,-0.67124299471902,0.34432649424623474,0.6910390010744063,0.1604974410868446,Not Significant
WDTC1,195.8,342.62068965517244,-0.8072315083765766,0.18722345911522503,0.6910390010744063,0.1604974410868446,Not Significant
TMEM222,212.0,322.55172413793105,-0.6054662637281697,0.24213903563092468,0.6910390010744063,0.1604974410868446,Not Significant
SYTL1,2.0,132.89655172413794,-6.054159861168149,0.14278345096959957,0.6910390010744063,0.1604974410868446,Not Significant
MAP3K6,121.0,234.9655172413793,-0.9574419996941799,0.14189597617260752,0.6910390010744063,0.1604974410868446,Not Significant
FCN3,1.2,1.4827586206896552,-0.30524935374073214,0.6220687625737553,0.7656269174538857,0.11598280629679511,Not Significant
CD164L2,1.0,7.172413793103448,-2.84245872301352,0.2688429446183243,0.6910390010744063,0.1604974410868446,Not Significant
GPR3,18.6,18.79310344827586,-0.014900708316047317,0.9756285195813242,0.9855274207078981,0.006331287674280391,Not Significant
WASF2,995.8,1424.8275862068965,-0.5168594334461628,0.5099362429815237,0.7145961521259594,0.14593932666557172,Not Significant
AHDC1,128.6,298.7931034482759,-1.2162562064793752,0.10713679593205132,0.6910390010744063,0.1604974410868446,Not Significant
FGR,1.0,1.4137931034482758,-0.4995710094905114,0.29978065002713306,0.6910390010744063,0.1604974410868446,Not Significant
IFI6,3884.2,751.5172413793103,2.3697393799020707,0.0011852768021034,0.12499799261634283,0.903096961413108,Not Significant
FAM76A,51.4,85.41379310344827,-0.732700703812275,0.16248701003561875,0.6910390010744063,0.1604974410868446,Not Significant
STX12,211.0,312.17241379310343,-0.5651000552241656,0.31033643032183533,0.6910390010744063,0.1604974410868446,Not Significant
PPP1R8,238.6,463.0344827586207,-0.9565255937621125,0.098563148850661,0.6910390010744063,0.1604974410868446,Not Significant
THEMIS2,146.8,39.172413793103445,1.9059420335787407,0.0004145722554764063,0.051895683069676644,1.2848687673344752,Not Significant
RPA2,267.2,485.3448275862069,-0.8610901091406923,0.11327859373739421,0.6910390010744063,0.1604974410868446,Not Significant
SMPDL3B,25.2,101.55172413793103,-2.0107190949776967,0.3310162054359126,0.6910390010744063,0.1604974410868446,Not Significant
XKR8,71.0,87.6896551724138,-0.30458763205785216,0.46302393564443267,0.7033780058749736,0.15281121588326824,Not Significant
EYA3,196.2,240.31034482758622,-0.29257371307051555,0.5926714979565035,0.7479192733412249,0.12614527517622653,Not Significant
PTAFR,32.6,225.72413793103448,-2.7916168325734763,0.3764758958982891,0.6910390010744063,0.1604974410868446,Not Significant
DNAJC8,960.2,1258.1724137931035,-0.3899227945265153,0.3773107808490139,0.6910390010744063,0.1604974410868446,Not Significant
SESN2,165.0,336.17241379310343,-1.0267353178401464,0.3671131010118368,0.6910390010744063,0.1604974410868446,Not Significant
MED18,104.0,230.51724137931035,-1.1482911317120508,0.1060440601273485,0.6910390010744063,0.1604974410868446,Not Significant
PHACTR4,539.0,603.7241379310345,-0.1636042107589697,0.7346689647791905,0.8323545291173802,0.079691652983238,Not Significant
SNHG3,220.2,525.8620689655172,-1.2558699684203947,0.1250523201204036,0.6910390010744063,0.1604974410868446,Not Significant
RCC1,684.4,1176.2413793103449,-0.7812724845202965,0.21528252032487022,0.6910390010744063,0.1604974410868446,Not Significant
TRNAU1AP,128.4,207.44827586206895,-0.6921064643151243,0.2730211096311832,0.6910390010744063,0.1604974410868446,Not Significant
SNHG12,99.6,179.0344827586207,-0.846019835690848,0.09079584202990117,0.6910390010744063,0.1604974410868446,Not Significant
SNORD99,4.8,7.482758620689655,-0.6405358314831133,0.34386909524351095,0.6910390010744063,0.1604974410868446,Not Significant
SNORA61,18.4,27.896551724137932,-0.6003810361327552,0.41813137903010145,0.6945410956570625,0.15830205217393278,Not Significant
SNORA44,5.4,8.206896551724139,-0.6038773609042652,0.5291314028964784,0.7185849740340187,0.1435218683480938,Not Significant
SNORA16A,7.4,8.655172413793103,-0.2260372880816123,0.6422983446779496,0.7779598323976457,0.10904282591313211,Not Significant
RAB42,6.4,5.586206896551724,0.19620289735558508,0.770934699296584,0.8548105378573643,0.06813013261805806,Not Significant
TAF12,167.0,304.7586206896552,-0.867818928155381,0.18023527488514146,0.6910390010744063,0.1604974410868446,Not Significant
RNU11,1.6,2.310344827586207,-0.5300362902175626,0.3759297336552586,0.6910390010744063,0.1604974410868446,Not Significant
GMEB1,93.0,116.75862068965517,-0.32822645166003817,0.5342277356707945,0.7198876904796826,0.14273525247076113,Not Significant
YTHDF2,379.6,823.8620689655172,-1.1179228291803396,0.09237382574579041,0.6910390010744063,0.1604974410868446,Not Significant
EPB41,293.6,406.7586206896552,-0.47032095397831425,0.48125548445749,0.7066731805062859,0.1507813906141686,Not Significant
TMEM200B,2.8,6.413793103448276,-1.1957509888102176,0.178943348902368,0.6910390010744063,0.1604974410868446,Not Significant
SRSF4,651.4,956.0,-0.5534668984722075,0.33809725811826163,0.6910390010744063,0.1604974410868446,Not Significant
MECR,81.8,243.79310344827587,-1.5754845665148025,0.07990539224608635,0.6910390010744063,0.1604974410868446,Not Significant
PTPRU,202.2,666.8620689655172,-1.7216053938579805,0.052143471113720204,0.6910390010744063,0.1604974410868446,Not Significant
MATN1-AS1,12.6,17.82758620689655,-0.5006876465748085,0.5283960291622276,0.7182584674680691,0.1437192454571678,Not Significant
LAPTM5,7.2,6.448275862068965,0.15908344179488562,0.7906345524330516,0.8684740104024895,0.06124317354120168,Not Significant
SDC3,201.4,532.1724137931035,-1.401830044010202,0.09558085907643252,0.6910390010744063,0.1604974410868446,Not Significant
PUM1,601.8,1066.896551724138,-0.8260642847628513,0.18471052655435344,0.6910390010744063,0.1604974410868446,Not Significant
NKAIN1,9.4,10.655172413793103,-0.1808212759865273,0.7509399909445178,0.8432192999250832,0.07405946171995303,Not Significant
SNRNP40,248.8,474.6896551724138,-0.9319981242438917,0.19916396526725919,0.6910390010744063,0.1604974410868446,Not Significant
ZCCHC17,222.4,437.3448275862069,-0.9756144433253519,0.2207346071925353,0.6910390010744063,0.1604974410868446,Not Significant
FABP3,1.6,4.655172413793103,-1.540762696810621,0.08077675637286985,0.6910390010744063,0.1604974410868446,Not Significant
SERINC2,536.4,1880.7931034482758,-1.8099600116383743,0.16949090629576966,0.6910390010744063,0.1604974410868446,Not Significant
TINAGL1,22.6,3550.137931034483,-7.295408494865307,0.30316585880365343,0.6910390010744063,0.1604974410868446,Not Significant
PEF1,472.4,827.6206896551724,-0.8089607467869421,0.16770676731829212,0.6910390010744063,0.1604974410868446,Not Significant
COL16A1,183.0,439.82758620689657,-1.2650944450782202,0.3118842353091624,0.6910390010744063,0.1604974410868446,Not Significant
SPOCD1,105.6,50.758620689655174,1.0568850635416502,0.028474810341620548,0.6910390010744063,0.1604974410868446,Not Significant
PTP4A2,1750.2,2414.2758620689656,-0.46407073990563347,0.5219612495364155,0.716964364534418,0.14450242964693746,Not Significant
KHDRBS1,1555.0,2051.7586206896553,-0.39994643459621704,0.4097314163182826,0.6921299971800309,0.15981232786162064,Not Significant
TMEM39B,87.8,127.34482758620689,-0.5364475174300456,0.42842784578926185,0.6969844683899059,0.15677689961750632,Not Significant
KPNA6,646.4,1080.3793103448277,-0.7410388138890481,0.19892287146489307,0.6910390010744063,0.1604974410868446,Not Significant
TXLNA,927.4,1058.2413793103449,-0.19040510433716618,0.688059699710494,0.8039198054668748,0.09478727187379064,Not Significant
CCDC28B,20.4,45.758620689655174,-1.1654744131584882,0.3924646676846796,0.6910390010744063,0.1604974410868446,Not Significant
IQCC,14.6,51.86206896551724,-1.8287113925574103,0.1548002051452607,0.6910390010744063,0.1604974410868446,Not Significant
DCDC2B,5.8,11.413793103448276,-0.976653511439436,0.5651425929886971,0.7316817479891349,0.13567777843178264,Not Significant
TMEM234,39.4,88.3103448275862,-1.1643868179008825,0.14226142915399517,0.6910390010744063,0.1604974410868446,Not Significant
EIF3I,1654.4,2428.0,-0.5534603308281096,0.2940464827726819,0.6910390010744063,0.1604974410868446,Not Significant
MTMR9LP,37.0,48.86206896551724,-0.4011896821614964,0.6528852484539076,0.7841855191859596,0.10558118166817218,Not Significant
FAM167B,18.0,19.03448275862069,-0.0806184602082846,0.9260172177178612,0.9553663294828403,0.019830068869583755,Not Significant
LCK,1.0,6.310344827586207,-2.6577188431564704,0.522937507239476,0.7169916424728796,0.1444859066042568,Not Significant
HDAC1,844.4,1620.551724137931,-0.9404865849706012,0.16880274023024416,0.6910390010744063,0.1604974410868446,Not Significant
MARCKSL1,566.4,1392.448275862069,-1.2977305674136375,0.25459427061981993,0.6910390010744063,0.1604974410868446,Not Significant
FAM229A,24.4,25.06896551724138,-0.039021316116498526,0.9691641925935249,0.9814022409314372,0.00815295468703078,Not Significant
TSSK3,32.6,33.689655172413794,-0.04743369749709795,0.9748078666293469,0.9849794410350476,0.0065728342112342485,Not Significant
BSDC1,499.6,730.3103448275862,-0.5477361895102889,0.3205797164037766,0.6910390010744063,0.1604974410868446,Not Significant
ZBTB8A,47.0,77.51724137931035,-0.7218564734157168,0.15609024858636153,0.6910390010744063,0.1604974410868446,Not Significant
ZBTB8OS,205.6,316.9310344827586,-0.6243286735164032,0.28538915693213324,0.6910390010744063,0.1604974410868446,Not Significant
RBBP4,712.4,1166.3103448275863,-0.711192306411248,0.3426953087124802,0.6910390010744063,0.1604974410868446,Not Significant
SYNC,98.0,128.24137931034483,-0.38800819336920717,0.6527960978426304,0.7841855191859596,0.10558118166817218,Not Significant
KIAA1522,733.2,1846.448275862069,-1.3324741582292536,0.1335954868910068,0.6910390010744063,0.1604974410868446,Not Significant
YARS,1182.6,1310.2068965517242,-0.14783246547160658,0.7312566748600365,0.8301378030538954,0.08084980866211275,Not Significant
S100PBP,189.2,271.9310344827586,-0.5233287215282115,0.30058582507885345,0.6910390010744063,0.1604974410868446,Not Significant
TMEM54,216.2,510.7241379310345,-1.2401777224873929,0.22143306396128326,0.6910390010744063,0.1604974410868446,Not Significant
RNF19B,579.4,300.48275862068965,0.9472774715954454,0.02426480666143535,0.6910390010744063,0.1604974410868446,Not Significant
