Gene,Mean_COVID,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
HSPG2,3573.8571428571427,3663.310344827586,-0.03566596013969596,0.9396130019779245,0.9976327233382755,0.0010293140080991526,Not Significant
LINC00339,176.61904761904762,148.79310344827587,0.24733328078550415,0.5589856044405259,0.9653137428245997,0.015331510871528143,Not Significant
CDC42,2862.904761904762,2860.5862068965516,0.001168855865617023,0.9972281560170184,0.9993953903570474,0.00026265804243614556,Not Significant
WNT4,44.57142857142857,26.517241379310345,0.7491885039703898,0.2315878075964319,0.8852758135060337,0.05292140091576136,Not Significant
ZBTB40,571.3333333333334,491.0,0.21860967907665055,0.4567919477292248,0.9476325713868466,0.023360020416060626,Not Significant
C1QA,1.1428571428571428,1.0344827586206897,0.1437354774614493,0.16993631549104207,0.8511471547769774,0.06999534827882023,Not Significant
C1QC,1.0476190476190477,1.0689655172413792,-0.029101119400765884,0.7596707351206449,0.9884545672094962,0.005043287567975714,Not Significant
EPHB2,1789.4285714285713,1016.4137931034483,0.8160110983538984,0.10616185025390688,0.7838868848920452,0.10574660161585422,Not Significant
KDM1A,1256.142857142857,1232.7931034482758,0.027069850498546717,0.9311873669478834,0.9967345961802924,0.0014204673240500025,Not Significant
LUZP1,1582.095238095238,1080.2413793103449,0.550482731202184,0.20605342914632535,0.8728400615404369,0.05906532875030047,Not Significant
HTR1D,331.6190476190476,206.9655172413793,0.6801364564016246,0.2646577185768921,0.9020021379696808,0.04479243307076954,Not Significant
HNRNPR,2838.6190476190477,2818.310344827586,0.010358761316302562,0.9753948091097311,0.9993110914213701,0.0002992922985917567,Not Significant
ZNF436,465.0952380952381,204.48275862068965,1.1855469642896266,0.0003269826482516875,0.03938863635463101,1.4046290543244042,Up
TCEA3,22.047619047619047,26.310344827586206,-0.25500729122548216,0.6982584463245299,0.9821138318225218,0.007838172429642085,Not Significant
ASAP3,99.33333333333333,107.0,-0.10726096666014157,0.7573606990221846,0.9884545672094962,0.005043287567975714,Not Significant
E2F2,85.76190476190476,111.03448275862068,-0.3725989347468915,0.4898055109187597,0.9528806112654886,0.020961509767405247,Not Significant
ID3,1263.6666666666667,1561.4827586206898,-0.3053006838946497,0.4651646668165722,0.949498680121515,0.022505634630324633,Not Significant
RPL11,11161.190476190477,10214.586206896553,0.12786015463151745,0.7297649626658516,0.9860098341940784,0.00611875350207118,Not Significant
PITHD1,309.76190476190476,322.2068965517241,-0.05682764492604756,0.8451640615396737,0.9915266951262188,0.003695588680119623,Not Significant
LYPLA2,633.5238095238095,840.5862068965517,-0.4079969428971872,0.2212507554197045,0.8816081841720108,0.054724386817783244,Not Significant
GALE,750.3333333333334,737.6206896551724,0.024652528211234117,0.938435974219744,0.9976050289593942,0.0010413702313886333,Not Significant
HMGCL,359.6190476190476,335.0689655172414,0.10201136819431024,0.7610149123634452,0.9884545672094962,0.005043287567975714,Not Significant
FUCA1,308.7142857142857,335.8965517241379,-0.12174474007776884,0.7262714508355008,0.9857842612510448,0.006218119947157752,Not Significant
PNRC2,222.23809523809524,199.9655172413793,0.15235490138056337,0.6644103800290122,0.9780242625224903,0.009650371235984233,Not Significant
SRSF10,561.952380952381,513.3448275862069,0.13051963500545272,0.6676380796206056,0.9780818574508426,0.009624796795701208,Not Significant
MYOM3,229.04761904761904,175.10344827586206,0.3874400713587103,0.44306539320624916,0.9456822863070284,0.024254745711687745,Not Significant
IL22RA1,62.95238095238095,53.86206896551724,0.2249912957145242,0.5098823535758994,0.9572448579798917,0.018976957868189925,Not Significant
IFNLR1,93.19047619047619,72.79310344827586,0.35638074962845984,0.3635753863163963,0.9271698554691219,0.03284069677724454,Not Significant
GRHL3,178.42857142857142,178.06896551724137,0.002910549370734695,0.9973029889221998,0.9993953903570474,0.00026265804243614556,Not Significant
STPG1,232.42857142857142,171.06896551724137,0.4422093668498177,0.24509075170387465,0.8877027436844792,0.051732437813533566,Not Significant
NIPAL3,624.1428571428571,557.5862068965517,0.16268140515316154,0.7855756462485951,0.9897764726637729,0.004462873735346122,Not Significant
RCAN3,208.71428571428572,172.17241379310346,0.2776753445433738,0.4181348363117311,0.9410423595847954,0.026390827029831067,Not Significant
NCMAP,157.42857142857142,172.0344827586207,-0.1280003723672997,0.9197356115783675,0.9965163583319682,0.0015155677362021292,Not Significant
SRRM1,1213.7619047619048,928.1724137931035,0.3870207209598583,0.35924124588497486,0.9266306860922627,0.033093321896866625,Not Significant
CLIC4,1543.3333333333333,883.1724137931035,0.8052826779285706,0.04134033091678693,0.5927489376727695,0.22712921569354078,Not Significant
RUNX3,80.04761904761905,81.44827586206897,-0.025025667812178,0.9568765238857347,0.998778329906317,0.0005308889320271172,Not Significant
SYF2,745.0,599.8275862068965,0.31269255196984347,0.3486171725837308,0.9252849162494354,0.03372451752888484,Not Significant
TMEM50A,1249.1904761904761,1187.3793103448277,0.07321259542885283,0.8116996895116995,0.9903053570998275,0.0042308716088150285,Not Significant
RHCE,4.523809523809524,2.4827586206896552,0.8655941792374472,0.10885362777728808,0.7900135785077915,0.10236544412686549,Not Significant
LDLRAP1,267.9047619047619,313.1034482758621,-0.2249191725147656,0.5619155338602657,0.9653137428245997,0.015331510871528143,Not Significant
MAN1C1,11.476190476190476,15.10344827586207,-0.3962341510224001,0.34689412811294773,0.9252849162494354,0.03372451752888484,Not Significant
MTFR1L,289.8095238095238,314.2413793103448,-0.11676816128830768,0.6981752744352623,0.9821138318225218,0.007838172429642085,Not Significant
LOC646471,9.857142857142858,10.827586206896552,-0.13547021904348977,0.768731406803866,0.9891456748316101,0.004739743674196451,Not Significant
AUNIP,80.23809523809524,76.44827586206897,0.06980339355072566,0.8469699968321873,0.9915266951262188,0.003695588680119623,Not Significant
PAQR7,557.9047619047619,436.58620689655174,0.353752313458651,0.6741335775902318,0.9792280348039335,0.009116161388913654,Not Significant
STMN1,1498.857142857143,1667.0,-0.15339121877903672,0.7323635008806573,0.986467775271301,0.0059170971836485725,Not Significant
PAFAH2,322.2857142857143,295.58620689655174,0.12476129079221394,0.7491271802952288,0.9884545672094962,0.005043287567975714,Not Significant
PDIK1L,86.0,52.275862068965516,0.7181917116585783,0.040941253933772466,0.5927447834787207,0.22713225939342707,Not Significant
ZNF593,164.57142857142858,260.0344827586207,-0.6599890598214538,0.0852773836005166,0.7396575547692132,0.13096930256132477,Not Significant
CNKSR1,116.28571428571429,105.20689655172414,0.14444459275755875,0.8350454546680781,0.9908113707188501,0.004009018020682151,Not Significant
CEP85,317.4761904761905,320.1034482758621,-0.01188981900231329,0.9723803332858278,0.9993110914213701,0.0002992922985917567,Not Significant
SH3BGRL3,2990.904761904762,2775.1724137931033,0.1080045671671216,0.8855630759301768,0.9929696951769197,0.0030640057022753332,Not Significant
UBXN11,108.23809523809524,195.24137931034483,-0.8510504927390874,0.04546647882128305,0.6145061207312272,0.21147378700607264,Not Significant
CD52,1.1904761904761905,1.2413793103448276,-0.060405239318775894,0.7965914530686544,0.9897764726637729,0.004462873735346122,Not Significant
DHDDS,366.95238095238096,335.44827586206895,0.12950252956477637,0.7224539097085229,0.984665149279211,0.0067114329991548975,Not Significant
HMGN2,912.6666666666666,1063.3793103448277,-0.2204963561145466,0.5752638045268095,0.9653137428245997,0.015331510871528143,Not Significant
RPS6KA1,575.0952380952381,596.9310344827586,-0.05376336957498506,0.8733820560965146,0.9920797912425259,0.0034533968954585338,Not Significant
ARID1A,1244.047619047619,1013.8275862068965,0.2952293840553248,0.42576235951684716,0.9422852573862931,0.025817603624343672,Not Significant
PIGV,204.14285714285714,177.93103448275863,0.1982609238551679,0.5769417103529457,0.9653137428245997,0.015331510871528143,Not Significant
ZDHHC18,398.23809523809524,411.7931034482759,-0.04828843339638493,0.8666597114272819,0.9920797912425259,0.0034533968954585338,Not Significant
SFN,3643.9523809523807,4784.0,-0.3927132833633247,0.5692223953627457,0.9653137428245997,0.015331510871528143,Not Significant
GPN2,201.47619047619048,204.6551724137931,-0.022585771824106895,0.9383624236837438,0.9976050289593942,0.0010413702313886333,Not Significant
GPATCH3,122.28571428571429,140.82758620689654,-0.20367409140668627,0.4421811375546387,0.9456822863070284,0.024254745711687745,Not Significant
NUDC,1291.7142857142858,1937.3103448275863,-0.5847680874486513,0.06400581579223384,0.6800365148973534,0.16746776701043606,Not Significant
TRNP1,1196.8095238095239,1773.4827586206898,-0.5673917439337907,0.16173763003996428,0.8432729730910072,0.07403181859324805,Not Significant
SLC9A1,530.952380952381,466.58620689655174,0.1864388177750015,0.6838118909128814,0.9798062295035939,0.008859803672875234,Not Significant
WDTC1,360.3809523809524,342.62068965517244,0.07291048746772576,0.8436424838830405,0.990944119676438,0.00395083512160655,Not Significant
TMEM222,260.1904761904762,322.55172413793105,-0.3099623727800386,0.31512648883141187,0.9173001635861177,0.037488529042777156,Not Significant
SYTL1,74.19047619047619,132.89655172413794,-0.84099776588524,0.22959031410514028,0.8852758135060337,0.05292140091576136,Not Significant
MAP3K6,195.0,234.9655172413793,-0.2689749232191636,0.5002679957584077,0.9550106157503269,0.019991800839118484,Not Significant
FCN3,1.4761904761904763,1.4827586206896552,-0.0064048719664108866,0.9859492497650462,0.9993110914213701,0.0002992922985917567,Not Significant
CD164L2,6.142857142857143,7.172413793103448,-0.2235488903690261,0.7861707377943472,0.9897764726637729,0.004462873735346122,Not Significant
GPR3,35.904761904761905,18.79310344827586,0.9339718659531875,0.0004981098161042255,0.05236312450182478,1.2809744470445867,Not Significant
WASF2,2026.047619047619,1424.8275862068965,0.5078807288418886,0.261345881606228,0.9001138109836812,0.04570257460818704,Not Significant
AHDC1,296.7142857142857,298.7931034482759,-0.010072460132916319,0.9777831894588129,0.9993110914213701,0.0002992922985917567,Not Significant
FGR,2.0476190476190474,1.4137931034482758,0.534376322432826,0.06526757657668124,0.6827413590473868,0.1657437876976189,Not Significant
IFI6,1837.7619047619048,751.5172413793103,1.2900717591625064,0.10773295680716848,0.7891547238613275,0.10283783946298362,Not Significant
FAM76A,110.71428571428571,85.41379310344827,0.3743004199852048,0.21981035125909612,0.880295999995438,0.05537127154353511,Not Significant
STX12,386.42857142857144,312.17241379310343,0.3078587127252229,0.30805644303731844,0.9132781338917755,0.03939694029780931,Not Significant
PPP1R8,535.2857142857143,463.0344827586207,0.2091895137015315,0.493112173429469,0.9532596004433266,0.020788812176961578,Not Significant
THEMIS2,144.71428571428572,39.172413793103445,1.8852974123664243,0.0352117488171677,0.5552378316421702,0.25552095048964957,Not Significant
RPA2,440.42857142857144,485.3448275862069,-0.1401020546778111,0.6611268741691895,0.9780242625224903,0.009650371235984233,Not Significant
SMPDL3B,68.23809523809524,101.55172413793103,-0.5735654521068655,0.4140703169492408,0.9408609232823381,0.026474568618398,Not Significant
XKR8,86.0,87.6896551724138,-0.02806999686043626,0.9235431687091791,0.9965163583319682,0.0015155677362021292,Not Significant
EYA3,321.23809523809524,240.31034482758622,0.41874423583697457,0.20902878964784158,0.8742540740913491,0.058362335168252635,Not Significant
PTAFR,466.2857142857143,225.72413793103448,1.0466535279967002,0.2799689377678953,0.9073656258501218,0.042217677336235694,Not Significant
DNAJC8,1350.5714285714287,1258.1724137931035,0.10224030700329825,0.7248685265083941,0.9857842612510448,0.006218119947157752,Not Significant
SESN2,412.3809523809524,336.17241379310343,0.2947763547493648,0.4501479006381217,0.9464108900606724,0.023920271057591095,Not Significant
MED18,286.2857142857143,230.51724137931035,0.3125810212844611,0.40126188047229416,0.9391181970860288,0.027279744143081232,Not Significant
PHACTR4,828.8095238095239,603.7241379310345,0.4571510973208095,0.15109029982633676,0.8334339865932104,0.07912879342885706,Not Significant
SNHG3,546.0,525.8620689655172,0.05421651382245138,0.8646306706448404,0.9920797912425259,0.0034533968954585338,Not Significant
RCC1,1172.047619047619,1176.2413793103449,-0.005152963344951521,0.987833302568591,0.9993110914213701,0.0002992922985917567,Not Significant
TRNAU1AP,212.47619047619048,207.44827586206895,0.03454951891531524,0.9174004463465152,0.9965163583319682,0.0015155677362021292,Not Significant
SNHG12,226.42857142857142,179.0344827586207,0.33881853009759894,0.1768032535569088,0.8527186799759354,0.06919422309432234,Not Significant
SNORD99,6.428571428571429,7.482758620689655,-0.2190720630448365,0.5665236513877646,0.9653137428245997,0.015331510871528143,Not Significant
SNORA61,36.61904761904762,27.896551724137932,0.39250746788066077,0.3187841801760844,0.9186689315719334,0.036840970764211924,Not Significant
SNORA44,8.666666666666668,8.206896551724139,0.07864044923956462,0.8604392321552428,0.9920797912425259,0.0034533968954585338,Not Significant
SNORA16A,10.571428571428571,8.655172413793103,0.2885358847481458,0.42828690016881976,0.9436987026684307,0.025166641989002612,Not Significant
RAB42,12.523809523809524,5.586206896551724,1.1647325587564896,0.01682417357885387,0.40406843054882835,0.39354507921342186,Not Significant
TAF12,327.8095238095238,304.7586206896552,0.10519073863200987,0.7793691079867818,0.989517488199602,0.00457652590278965,Not Significant
RNU11,3.9523809523809526,2.310344827586207,0.7746138132379642,0.300202640866445,0.9095825976223629,0.04115785727907034,Not Significant
GMEB1,154.42857142857142,116.75862068965517,0.4034106229089764,0.2313658723634606,0.8852758135060337,0.05292140091576136,Not Significant
YTHDF2,1069.952380952381,823.8620689655172,0.3770718631589116,0.1953533966011249,0.8662515525753326,0.062355973997111805,Not Significant
EPB41,534.0952380952381,406.7586206896552,0.39292409929769817,0.3050399067094618,0.9117665352655545,0.04011635183159821,Not Significant
TMEM200B,5.190476190476191,6.413793103448276,-0.30531091398229304,0.3935306332369437,0.9347159009576983,0.02932036922913509,Not Significant
SRSF4,1097.1904761904761,956.0,0.19873148118359074,0.5812833707108327,0.9653137428245997,0.015331510871528143,Not Significant
MECR,214.76190476190476,243.79310344827587,-0.18291920920520607,0.605077379277768,0.9673297880527567,0.014425438311893744,Not Significant
PTPRU,510.0952380952381,666.8620689655172,-0.38662175832808265,0.29380198842990357,0.9083883817125894,0.04172842904320849,Not Significant
MATN1-AS1,26.19047619047619,17.82758620689655,0.5549309104458992,0.16051998693920064,0.8432729730910072,0.07403181859324805,Not Significant
LAPTM5,6.476190476190476,6.448275862068965,0.0062319537115145245,0.9863150051233747,0.9993110914213701,0.0002992922985917567,Not Significant
SDC3,539.2380952380952,532.1724137931035,0.01902869399736231,0.9602757027060802,0.998778329906317,0.0005308889320271172,Not Significant
PUM1,1471.3333333333333,1066.896551724138,0.4637038323496319,0.1268270685794211,0.8089756936912478,0.09206452690978953,Not Significant
NKAIN1,20.285714285714285,10.655172413793103,0.9289101646702755,0.007178237575466803,0.2616577900144743,0.5822663310181883,Not Significant
