Gene,Mean_IAV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
ASAP3,44.6,107.0,-1.2624951813682046,0.021460504102067127,0.14857296393039374,0.828060212675701,Not Significant
E2F2,11.3,111.03448275862068,-3.2966131103465814,0.01921250689866904,0.14532759551684474,0.8376519119045014,Not Significant
ID3,580.0,1561.4827586206898,-1.4287918343292034,0.041867995495438036,0.17624676841970524,0.7538788372889401,Not Significant
RPL11,9273.4,10214.586206896553,-0.1394604708871238,0.7099883610679019,0.8072025549551778,0.0930174721413402,Not Significant
PITHD1,390.9,322.2068965517241,0.27881221064948325,0.4276414808186827,0.5817781480311369,0.2352425951682353,Not Significant
LYPLA2,1032.5,840.5862068965517,0.29667409290111174,0.47500094890299793,0.6213070466426839,0.2066937207460046,Not Significant
GALE,503.4,737.6206896551724,-0.5511739062481484,0.19614107148655058,0.3672819019051314,0.4350004713181491,Not Significant
HMGCL,242.5,335.0689655172414,-0.4664733213142808,0.261542582196998,0.4358067909335367,0.3607060066689659,Not Significant
FUCA1,347.0,335.8965517241379,0.04691867769858896,0.9134018421033969,0.9468866913388378,0.023701987491425897,Not Significant
PNRC2,734.2,199.9655172413793,1.8764218764073652,0.00040105878588589085,0.03340131775970471,1.4762363989226008,Up
SRSF10,777.8,513.3448275862069,0.5994709860832049,0.08257308199308779,0.23191794543383923,0.6346656450603491,Not Significant
MYOM3,39.8,175.10344827586206,-2.1373671588636474,0.02852824095321819,0.15839644189283528,0.8002545783252085,Not Significant
IL22RA1,89.0,53.86206896551724,0.7245356879519907,0.1081757517533297,0.26369764477547675,0.5788937491052457,Not Significant
IFNLR1,119.9,72.79310344827586,0.7199579803072775,0.07204898756714706,0.218529216177387,0.6604904919823615,Not Significant
GRHL3,261.1,178.06896551724137,0.5521663572458613,0.4241235730252687,0.5788317732812979,0.23744763757026716,Not Significant
STPG1,255.5,171.06896551724137,0.5787452341725153,0.12152678892145916,0.2805605643229955,0.5519733735803731,Not Significant
NIPAL3,918.8,557.5862068965517,0.7205559832571095,0.15326444657900123,0.3186238211559407,0.49672175832194504,Not Significant
RCAN3,195.6,172.17241379310346,0.18405236386235077,0.6014340228165349,0.7221425575088134,0.14137706028626199,Not Significant
NCMAP,1.2,172.0344827586207,-7.16351955304706,0.35724618111857154,0.5254863889680543,0.2794385284894432,Not Significant
SRRM1,673.5,928.1724137931035,-0.46271487412681184,0.344644263623092,0.5146620878580882,0.28847782250261045,Not Significant
CLIC4,2033.0,883.1724137931035,1.2028432003468605,0.0024374497774533074,0.07958376805155279,1.099175502168068,Not Significant
RUNX3,63.1,81.44827586206897,-0.36824415417439854,0.5302666255388098,0.6666000650803112,0.17613464827522074,Not Significant
SYF2,456.8,599.8275862068965,-0.39298522290419996,0.35640933516312423,0.5247523884900631,0.2800455759838778,Not Significant
TMEM50A,1285.7,1187.3793103448277,0.11477316935198789,0.7430854766934509,0.8309164331245663,0.08044265185706803,Not Significant
RHCE,1.9,2.4827586206896552,-0.3859445877585172,0.48539960013473094,0.6295121802302733,0.20099586244949383,Not Significant
LDLRAP1,368.8,313.1034482758621,0.23619925849127044,0.5422578397167697,0.6763849103905413,0.16980608973074365,Not Significant
MAN1C1,6.3,15.10344827586207,-1.2614542358610472,0.05343426748348667,0.192941377072819,0.714574626127954,Not Significant
MTFR1L,215.3,314.2413793103448,-0.5455248477442718,0.14228063129798438,0.306630366919418,0.5133848373078902,Not Significant
LOC646471,30.5,10.827586206896552,1.4940975837988315,0.003762720911838257,0.09529772624032948,1.0209174613035248,Not Significant
AUNIP,49.6,76.44827586206897,-0.6241438442402222,0.18771192561278122,0.358023327428041,0.44608867547003533,Not Significant
PAQR7,531.4,436.58620689655174,0.2835316759611885,0.7119100748708991,0.8083735752899665,0.09238789146217785,Not Significant
STMN1,690.1,1667.0,-1.2723767662327883,0.10570563198220458,0.2608116385651224,0.5836730323732855,Not Significant
PAFAH2,281.8,295.58620689655174,-0.06890733812670131,0.8680078817871253,0.9157221704697007,0.03823627102006055,Not Significant
PDIK1L,37.8,52.275862068965516,-0.4677587137098093,0.27294112638748347,0.4473830779363442,0.3493204469221243,Not Significant
ZNF593,248.7,260.0344827586207,-0.06429644187661795,0.8834455162794481,0.9264275211882536,0.03318855192982993,Not Significant
CNKSR1,337.1,105.20689655172414,1.6799473476457638,0.004704667382865259,0.10205055391271513,0.9911846336663549,Not Significant
CEP85,175.2,320.1034482758621,-0.8695354432867711,0.07449662525029903,0.22231491930250483,0.6530313913120971,Not Significant
SH3BGRL3,7047.7,2775.1724137931033,1.3445751093488771,0.017236704086867546,0.14180026060603512,0.8483229709889255,Not Significant
UBXN11,58.2,195.24137931034483,-1.7461677907572533,0.019172490929628788,0.14532759551684474,0.8376519119045014,Not Significant
CD52,1.9,1.2413793103448276,0.6140554122414829,0.06195798768475456,0.2050321125638292,0.6881781134951555,Not Significant
DHDDS,392.3,335.44827586206895,0.22586700687371977,0.5564432463657305,0.6878083893788158,0.1625325312783175,Not Significant
HMGN2,608.3,1063.3793103448277,-0.8058013926666481,0.15836378101242157,0.32374637362578057,0.48979508753813056,Not Significant
RPS6KA1,845.0,596.9310344827586,0.5013870798495769,0.23913733467081802,0.41264645220154256,0.38442188445967956,Not Significant
ARID1A,745.0,1013.8275862068965,-0.4444999945593609,0.34231340138778055,0.5126218859962187,0.290202855887861,Not Significant
PIGV,104.4,177.93103448275863,-0.7691964535005223,0.07657369751880401,0.2248842248944814,0.6480410082440693,Not Significant
ZDHHC18,267.0,411.7931034482759,-0.6250799265607684,0.12259657222757558,0.2819483322786401,0.5498304699152309,Not Significant
SFN,17606.1,4784.0,1.879786072567639,0.0012998998406642563,0.05909367682736535,1.228458987238862,Not Significant
GPN2,202.4,204.6551724137931,-0.01598583959474918,0.9676388714274147,0.9793885508789372,0.009044977221173518,Not Significant
GPATCH3,164.2,140.82758620689654,0.22152416114021306,0.5168547879658902,0.6544986965770201,0.18409121400241016,Not Significant
NUDC,1516.8,1937.3103448275863,-0.35302421369913073,0.3370301801293898,0.5082661812284985,0.2939087862140099,Not Significant
TRNP1,727.4,1773.4827586206898,-1.285764473895641,0.05226305890876509,0.19172318056023174,0.7173253749634726,Not Significant
SLC9A1,984.7,466.58620689655174,1.0775405987704119,0.024853663778155222,0.1523362756472838,0.8171966663453992,Not Significant
WDTC1,354.7,342.62068965517244,0.049987056954916925,0.9023859285138689,0.9390658423068136,0.0273039562450302,Not Significant
TMEM222,344.1,322.55172413793105,0.09329736355825012,0.7989029949617547,0.8691771306287046,0.06089170914905172,Not Significant
SYTL1,293.7,132.89655172413794,1.1440395942693398,0.03871318325184221,0.17223737447295817,0.7638726033691786,Not Significant
MAP3K6,371.0,234.9655172413793,0.658970139652029,0.08059730552585913,0.2294706593695672,0.6392728364382597,Not Significant
FCN3,2.2,1.4827586206896552,0.5692197641754092,0.18294790729239807,0.35266190619507004,0.45264144938486084,Not Significant
CD164L2,14.7,7.172413793103448,1.0352855269354817,0.08683323690543954,0.23743451724273737,0.6244561448660126,Not Significant
GPR3,15.0,18.79310344827586,-0.32524082892819806,0.4784102080732604,0.6238362846026682,0.2049293686868735,Not Significant
WASF2,1174.1,1424.8275862068965,-0.27923206360672204,0.6154243520594905,0.7326050277760551,0.13513010515290402,Not Significant
AHDC1,317.5,298.7931034482759,0.08760974273956824,0.8345392677315987,0.8937515396116517,0.0487831970574155,Not Significant
FGR,1.6,1.4137931034482758,0.17850089562212623,0.5440033499641469,0.6780539914436239,0.1687357231647124,Not Significant
IFI6,2835.9,751.5172413793103,1.9159285528309813,0.01888195792081367,0.14501718882095166,0.8385805179880587,Not Significant
FAM76A,107.9,85.41379310344827,0.33715389648186384,0.2991928223942534,0.47284159994802527,0.32528432181987826,Not Significant
STX12,607.0,312.17241379310343,0.9593534623243314,0.009639775829442337,0.125464046326734,0.9014807101907214,Not Significant
PPP1R8,452.2,463.0344827586207,-0.034158644705811446,0.9252274664046989,0.9548436673650851,0.02006772784915149,Not Significant
THEMIS2,342.3,39.172413793103445,3.1273513577453658,0.0004351111967203816,0.03476688757690599,1.4588341867592927,Up
RPA2,386.6,485.3448275862069,-0.32816847940350874,0.34196868244207657,0.5122713090279791,0.29049996713704523,Not Significant
SMPDL3B,18.5,101.55172413793103,-2.456617557961301,0.13584242217333967,0.2987680274173452,0.524665880280903,Not Significant
XKR8,73.7,87.6896551724138,-0.25074203735482686,0.4781654817876555,0.6237035299064456,0.2050217980130774,Not Significant
EYA3,273.8,240.31034482758622,0.1882236919681456,0.651413539646923,0.7604100938871936,0.11895212682709201,Not Significant
PTAFR,580.7,225.72413793103448,1.3632323318981359,0.06706720673651671,0.21247455299520143,0.6726930757573373,Not Significant
DNAJC8,946.4,1258.1724137931035,-0.4108076568453212,0.23719499300806576,0.4105820551777268,0.3866000357437917,Not Significant
SESN2,487.4,336.17241379310343,0.5359049087500161,0.3279765511458691,0.4997475410034595,0.3012493341408228,Not Significant
MED18,237.4,230.51724137931035,0.042445274901401216,0.9191331162501928,0.9505274764817958,0.02203532465655485,Not Significant
PHACTR4,610.2,603.7241379310345,0.015392696179819067,0.9650351890965915,0.9783954964511096,0.009485555022193589,Not Significant
SNHG3,264.2,525.8620689655172,-0.993053970737936,0.07064442243288291,0.216613846819172,0.6643137849916417,Not Significant
RCC1,736.9,1176.2413793103449,-0.6746433906888701,0.13538523166573013,0.29838856478339976,0.5252178244521472,Not Significant
TRNAU1AP,164.9,207.44827586206895,-0.33116026799996046,0.4497451171049329,0.5997250151167364,0.2220478359369628,Not Significant
SNHG12,258.8,179.0344827586207,0.5316001342335787,0.14341563760945059,0.30791005728604665,0.511576125476474,Not Significant
SNORD99,8.4,7.482758620689655,0.166819090574491,0.7383580088747159,0.8272989954651627,0.08233750300757196,Not Significant
SNORA61,3.9,27.896551724137932,-2.8385407733275194,0.005740440155505751,0.10788527223963308,0.9670378381865984,Not Significant
SNORA44,1.6,8.206896551724139,-2.3587648630677336,0.0399594598501079,0.17397522160120193,0.7595126016493412,Not Significant
SNORA16A,13.1,8.655172413793103,0.5979323478268881,0.16985816273114024,0.33720007031426025,0.4721123434865241,Not Significant
RAB42,4.5,5.586206896551724,-0.3119440063147402,0.5928188286820797,0.7160381666917102,0.14506382805271206,Not Significant
TAF12,293.1,304.7586206896552,-0.05627406282725416,0.8865711112892656,0.9285047499883705,0.03221587018110784,Not Significant
RNU11,1.1,2.310344827586207,-1.0706046715802653,0.03600050665396881,0.16798374700010985,0.7747327357123924,Not Significant
GMEB1,105.9,116.75862068965517,-0.14082648366309533,0.7235421931327146,0.8161695753453568,0.08821959861677883,Not Significant
YTHDF2,901.5,823.8620689655172,0.12992467011825495,0.7382534940227157,0.8272989954651627,0.08233750300757196,Not Significant
EPB41,266.4,406.7586206896552,-0.6105788397502651,0.23315879864208686,0.4066360009287159,0.39079417436361463,Not Significant
TMEM200B,3.9,6.413793103448276,-0.7177036920055734,0.20103875999223847,0.3724703450637638,0.42890829872198916,Not Significant
SRSF4,785.3,956.0,-0.2837667211048577,0.48803816371678443,0.631393228764218,0.19970007991308278,Not Significant
MECR,241.9,243.79310344827587,-0.0112465454766265,0.9790587609483657,0.9864944295723795,0.005905362730905717,Not Significant
PTPRU,508.0,666.8620689655172,-0.39255989410146686,0.3782114218590311,0.542798705978021,0.26536119636100136,Not Significant
MATN1-AS1,6.9,17.82758620689655,-1.3694431132965557,0.06861748416914337,0.21414417845355424,0.6692937274773717,Not Significant
LAPTM5,4.2,6.448275862068965,-0.6185241368686666,0.26782258734416203,0.44174875487468707,0.3548246659339652,Not Significant
SDC3,302.0,532.1724137931035,-0.8173451778045454,0.12382674596985305,0.28318783071505693,0.5479254132946054,Not Significant
PUM1,911.3,1066.896551724138,-0.22742232394447295,0.5843751418067397,0.7087278909564543,0.1495204758738194,Not Significant
NKAIN1,3.3,10.655172413793103,-1.6910160083057115,0.012533770833415963,0.1328333778971026,0.8766927832876881,Not Significant
SNRNP40,322.2,474.6896551724138,-0.5590281156679253,0.2413834915344765,0.4147576082102595,0.3822056386407279,Not Significant
ZCCHC17,381.4,437.3448275862069,-0.19746638773610325,0.6802394625654563,0.7837884379511213,0.1058011473022431,Not Significant
FABP3,8.4,4.655172413793103,0.8515547259681392,0.037971492848110605,0.17137777510685978,0.766045499649037,Not Significant
SERINC2,5380.8,1880.7931034482758,1.5164795299837346,0.003680750480008643,0.09501515183821306,1.0222071332898717,Not Significant
TINAGL1,3281.0,3550.137931034483,-0.11373948387471267,0.914225913966785,0.9473598413220901,0.023485029004165082,Not Significant
PEF1,726.2,827.6206896551724,-0.18860278138389183,0.6269064370008145,0.7416331542657214,0.1298108635550283,Not Significant
COL16A1,975.9,439.82758620689657,1.149795229512663,0.025857377413056683,0.15319752823359342,0.8147482417737208,Not Significant
SPOCD1,75.1,50.758620689655174,0.5651600416974685,0.2546359658840475,0.4291042269662252,0.3674372073525179,Not Significant
PTP4A2,1420.5,2414.2758620689656,-0.765191700448064,0.19198128040369639,0.3624875658296208,0.44070688615284836,Not Significant
KHDRBS1,1632.9,2051.7586206896553,-0.329424573055294,0.3765241798333552,0.5414906807961773,0.2664090133020461,Not Significant
TMEM39B,76.3,127.34482758620689,-0.7389854001308733,0.16364794488183354,0.3297134891585745,0.48186328474251033,Not Significant
KPNA6,861.7,1080.3793103448277,-0.32628032809878144,0.4323916138981556,0.5859128780255408,0.23216695634652673,Not Significant
TXLNA,581.2,1058.2413793103449,-0.8645621280788502,0.05086467670317324,0.18959314778708058,0.7221773628420226,Not Significant
CCDC28B,30.6,45.758620689655174,-0.5805119124373318,0.481522775907437,0.6264380783525236,0.20312185134002483,Not Significant
IQCC,27.2,51.86206896551724,-0.9310731101870882,0.1905358068687845,0.3608205037132371,0.442708791538887,Not Significant
DCDC2B,7.5,11.413793103448276,-0.605815816071127,0.5740026235340825,0.700669657923465,0.15448668895957723,Not Significant
TMEM234,67.1,88.3103448275862,-0.3962696811570752,0.4236977123564952,0.5785067285484139,0.23769158545129201,Not Significant
EIF3I,2593.6,2428.0,0.0951875743744971,0.8013241232941942,0.8708817259984679,0.06004082229892459,Not Significant
MTMR9LP,7.3,48.86206896551724,-2.7427465837977913,0.026508100951213396,0.15462824104880324,0.8107111843402897,Not Significant
FAM167B,2.9,19.03448275862069,-2.714490561410387,0.042998768261222356,0.17794146554073517,0.7497228368674883,Not Significant
LCK,2.7,6.310344827586207,-1.2247594358803642,0.5373826415872318,0.6725356415056707,0.17228469497005353,Not Significant
HDAC1,1318.5,1620.551724137931,-0.2975874975658345,0.5078648604882362,0.6476916058411294,0.1886317314168508,Not Significant
MARCKSL1,1864.1,1392.448275862069,0.42085551777158325,0.46052363656509876,0.6085688358004405,0.21569029119316266,Not Significant
FAM229A,5.5,25.06896551724138,-2.188398940154725,0.10288577473911646,0.25760725824606395,0.5890419046204335,Not Significant
TSSK3,15.7,33.689655172413794,-1.1015411028365485,0.44702284409991533,0.5973967424130738,0.22373714992051397,Not Significant
BSDC1,537.9,730.3103448275862,-0.4411716775287155,0.2865633479975547,0.4608397950527303,0.33645002518906775,Not Significant
ZBTB8A,68.6,77.51724137931035,-0.17630865380790411,0.638547003918774,0.7513091981517961,0.12418129413360139,Not Significant
ZBTB8OS,246.1,316.9310344827586,-0.36492428025212137,0.370327596148719,0.5361313841472907,0.2707287692286323,Not Significant
RBBP4,542.5,1166.3103448275863,-1.1042566852936628,0.07089305757363092,0.21692143713107007,0.6636975269729554,Not Significant
SYNC,46.6,128.24137931034483,-1.4604599877174975,0.08497704651587873,0.23493334399054805,0.629055339614893,Not Significant
KIAA1522,1414.3,1846.448275862069,-0.38466467348146505,0.443371281642696,0.5948284862362313,0.22560824136230898,Not Significant
YARS,1186.6,1310.2068965517242,-0.14296095977625703,0.6915725555302126,0.7929339076911023,0.10076301031324064,Not Significant
